_id,nombre1,nombre2,apellido1,apellido2,genero,edad,fecha_nacimiento,curp,id,voto,email,password
6565166732e56784f056352b,Hector,Pablo,Zarate,Romero,Hombre,24,1999-01-07,ZARH990107HOMBREDFZA70W,146,2,hectorzarate146@urcmac.edu.mx,zaratehector146
6565166732e56784f056352c,Juan ,Donaji,Hidalgo,Sanchez,Hombre,30,1993-01-08,HISJ930108HOMBREDFHI30Q,147,4,juan hidalgo147@urcmac.edu.mx,hidalgojuan 147
6565166732e56784f056352d,Demian,,Hidalgo,Sebastian,Hombre,27,1996-01-08,HISD960108HOMBREDFHI26X,148,4,demianhidalgo148@urcmac.edu.mx,hidalgodemian148
6565166732e56784f056352e,Demian,Alfonso,Adaya,Sebastian,Hombre,23,2000-01-07,ADSD000107HOMBREDFAD87Y,149,3,demianadaya149@urcmac.edu.mx,adayademian149
6565166732e56784f056352f,Hector,Donaji,Ruiz,Sebastian,Hombre,27,1996-01-08,RUSH960108HOMBREDFRU26W,150,3,hectorruiz150@urcmac.edu.mx,ruizhector150
6565166732e56784f0563530,Albert,Rogelio,Adaya,Sebastian,Hombre,30,1993-01-08,ADSA930108HOMBREDFAD79V,151,3,albertadaya151@urcmac.edu.mx,adayaalbert151
6565166732e56784f0563531,Hector,Donaji,Adaya,Romero,Hombre,25,1998-01-07,ADRH980107HOMBREDFAD14I,152,5,hectoradaya152@urcmac.edu.mx,adayahector152
6565166732e56784f0563532,Juan ,Rogelio,Adaya,Sebastian,Hombre,29,1994-01-08,ADSJ940108HOMBREDFAD85G,153,4,juan adaya153@urcmac.edu.mx,adayajuan 153
6565166732e56784f0563533,Jose,Pablo,Adaya,Cirigo,Hombre,29,1994-01-08,ADCJ940108HOMBREDFAD50U,154,5,joseadaya154@urcmac.edu.mx,adayajose154
6565166832e56784f0563534,Albert,Rogelio,Zarate,Cirigo,Hombre,27,1996-01-08,ZACA960108HOMBREDFZA76G,155,5,albertzarate155@urcmac.edu.mx,zaratealbert155
6565166832e56784f0563535,Jose,Alfonso,Hidalgo,Sebastian,Hombre,21,2002-01-06,HISJ020106HOMBREDFHI36K,156,2,josehidalgo156@urcmac.edu.mx,hidalgojose156
6565166832e56784f0563536,Hector,Pablo,Hidalgo,Romero,Hombre,27,1996-01-08,HIRH960108HOMBREDFHI55J,157,3,hectorhidalgo157@urcmac.edu.mx,hidalgohector157
6565166832e56784f0563537,Demian,Rogelio,Adaya,Martinez,Hombre,24,1999-01-07,ADMD990107HOMBREDFAD80H,158,5,demianadaya158@urcmac.edu.mx,adayademian158
6565166832e56784f0563538,Hector,,Espinosa,Martinez,Hombre,22,2001-01-06,ESMH010106HOMBREDFES82U,159,1,hectorespinosa159@urcmac.edu.mx,espinosahector159
6565166832e56784f0563539,Juan ,Rogelio,Zarate,Cirigo,Hombre,27,1996-01-08,ZACJ960108HOMBREDFZA52R,160,2,juan zarate160@urcmac.edu.mx,zaratejuan 160
6565166832e56784f056353a,Albert,Rogelio,Espinosa,Cirigo,Hombre,22,2001-01-06,ESCA010106HOMBREDFES60K,161,4,albertespinosa161@urcmac.edu.mx,espinosaalbert161
6565166832e56784f056353b,Demian,Rogelio,Zarate,Romero,Hombre,29,1994-01-08,ZARD940108HOMBREDFZA51V,162,4,demianzarate162@urcmac.edu.mx,zaratedemian162
6565166832e56784f056353c,Juan ,Rogelio,Espinosa,Cirigo,Hombre,24,1999-01-07,ESCJ990107HOMBREDFES57V,163,2,juan espinosa163@urcmac.edu.mx,espinosajuan 163
6565166832e56784f056353d,Albert,Pablo,Adaya,Martinez,Hombre,26,1997-01-07,ADMA970107HOMBREDFAD70L,164,5,albertadaya164@urcmac.edu.mx,adayaalbert164
6565166832e56784f056353e,Albert,Donaji,Adaya,Martinez,Hombre,24,1999-01-07,ADMA990107HOMBREDFAD99L,165,5,albertadaya165@urcmac.edu.mx,adayaalbert165
6565166832e56784f056353f,Demian,Rogelio,Espinosa,Romero,Hombre,20,2003-01-06,ESRD030106HOMBREDFES16A,166,5,demianespinosa166@urcmac.edu.mx,espinosademian166
6565166932e56784f0563540,Albert,Pablo,Hidalgo,Martinez,Hombre,29,1994-01-08,HIMA940108HOMBREDFHI79H,167,1,alberthidalgo167@urcmac.edu.mx,hidalgoalbert167
6565166932e56784f0563541,Albert,Pablo,Zarate,Romero,Hombre,28,1995-01-08,ZARA950108HOMBREDFZA23V,168,3,albertzarate168@urcmac.edu.mx,zaratealbert168
6565166932e56784f0563542,Demian,Alfonso,Hidalgo,Sanchez,Hombre,20,2003-01-06,HISD030106HOMBREDFHI37Z,169,5,demianhidalgo169@urcmac.edu.mx,hidalgodemian169
6565166932e56784f0563543,Albert,Donaji,Zarate,Romero,Hombre,20,2003-01-06,ZARA030106HOMBREDFZA50P,170,5,albertzarate170@urcmac.edu.mx,zaratealbert170
6565166932e56784f0563544,Albert,Pablo,Espinosa,Romero,Hombre,26,1997-01-07,ESRA970107HOMBREDFES28E,171,3,albertespinosa171@urcmac.edu.mx,espinosaalbert171
6565166932e56784f0563545,Albert,,Zarate,Cirigo,Hombre,28,1995-01-08,ZACA950108HOMBREDFZA95V,172,1,albertzarate172@urcmac.edu.mx,zaratealbert172
6565166932e56784f0563546,Albert,,Ruiz,Romero,Hombre,28,1995-01-08,RURA950108HOMBREDFRU99B,173,5,albertruiz173@urcmac.edu.mx,ruizalbert173
6565166932e56784f0563547,Albert,Donaji,Espinosa,Romero,Hombre,29,1994-01-08,ESRA940108HOMBREDFES24B,174,4,albertespinosa174@urcmac.edu.mx,espinosaalbert174
6565166932e56784f0563548,Juan ,,Zarate,Cirigo,Hombre,26,1997-01-07,ZACJ970107HOMBREDFZA33A,175,1,juan zarate175@urcmac.edu.mx,zaratejuan 175
6565166932e56784f0563549,Juan ,Donaji,Zarate,Sebastian,Hombre,22,2001-01-06,ZASJ010106HOMBREDFZA90K,176,4,juan zarate176@urcmac.edu.mx,zaratejuan 176
6565166932e56784f056354a,Albert,,Espinosa,Cirigo,Hombre,27,1996-01-08,ESCA960108HOMBREDFES75N,177,3,albertespinosa177@urcmac.edu.mx,espinosaalbert177
6565166932e56784f056354b,Juan ,,Ruiz,Romero,Hombre,23,2000-01-07,RURJ000107HOMBREDFRU46B,178,4,juan ruiz178@urcmac.edu.mx,ruizjuan 178
6565166932e56784f056354c,Juan ,Donaji,Espinosa,Sebastian,Hombre,26,1997-01-07,ESSJ970107HOMBREDFES64Q,179,4,juan espinosa179@urcmac.edu.mx,espinosajuan 179
6565166932e56784f056354d,Hector,Alfonso,Ruiz,Sanchez,Hombre,30,1993-01-08,RUSH930108HOMBREDFRU21A,180,2,hectorruiz180@urcmac.edu.mx,ruizhector180
6565166a32e56784f056354e,Jose,Rogelio,Hidalgo,Romero,Hombre,30,1993-01-08,HIRJ930108HOMBREDFHI70F,181,3,josehidalgo181@urcmac.edu.mx,hidalgojose181
6565166a32e56784f056354f,Juan ,Pablo,Hidalgo,Romero,Hombre,30,1993-01-08,HIRJ930108HOMBREDFHI67I,182,2,juan hidalgo182@urcmac.edu.mx,hidalgojuan 182
6565166a32e56784f0563550,Juan ,,Espinosa,Martinez,Hombre,30,1993-01-08,ESMJ930108HOMBREDFES81Y,183,2,juan espinosa183@urcmac.edu.mx,espinosajuan 183
6565166a32e56784f0563551,Juan ,Donaji,Adaya,Sanchez,Hombre,26,1997-01-07,ADSJ970107HOMBREDFAD41K,184,4,juan adaya184@urcmac.edu.mx,adayajuan 184
6565166a32e56784f0563552,Demian,Alfonso,Ruiz,Cirigo,Hombre,23,2000-01-07,RUCD000107HOMBREDFRU22F,185,4,demianruiz185@urcmac.edu.mx,ruizdemian185
6565166a32e56784f0563553,Juan ,,Hidalgo,Cirigo,Hombre,29,1994-01-08,HICJ940108HOMBREDFHI89Q,186,1,juan hidalgo186@urcmac.edu.mx,hidalgojuan 186
6565166a32e56784f0563554,Jose,,Adaya,Romero,Hombre,27,1996-01-08,ADRJ960108HOMBREDFAD85I,187,4,joseadaya187@urcmac.edu.mx,adayajose187
6565166a32e56784f0563555,Demian,Alfonso,Zarate,Sanchez,Hombre,25,1998-01-07,ZASD980107HOMBREDFZA22R,188,1,demianzarate188@urcmac.edu.mx,zaratedemian188
6565166a32e56784f0563556,Hector,Pablo,Adaya,Martinez,Hombre,29,1994-01-08,ADMH940108HOMBREDFAD95Z,189,1,hectoradaya189@urcmac.edu.mx,adayahector189
6565166a32e56784f0563557,Demian,Alfonso,Espinosa,Sebastian,Hombre,21,2002-01-06,ESSD020106HOMBREDFES21Q,190,1,demianespinosa190@urcmac.edu.mx,espinosademian190
6565166a32e56784f0563558,Demian,Donaji,Hidalgo,Sanchez,Hombre,20,2003-01-06,HISD030106HOMBREDFHI10X,191,4,demianhidalgo191@urcmac.edu.mx,hidalgodemian191
6565166a32e56784f0563559,Jose,Alfonso,Zarate,Sebastian,Hombre,20,2003-01-06,ZASJ030106HOMBREDFZA87H,192,4,josezarate192@urcmac.edu.mx,zaratejose192
6565166a32e56784f056355a,Albert,Rogelio,Ruiz,Martinez,Hombre,26,1997-01-07,RUMA970107HOMBREDFRU15U,193,2,albertruiz193@urcmac.edu.mx,ruizalbert193
6565166a32e56784f056355b,Juan ,Rogelio,Ruiz,Martinez,Hombre,22,2001-01-06,RUMJ010106HOMBREDFRU10W,194,3,juan ruiz194@urcmac.edu.mx,ruizjuan 194
6565166b32e56784f056355c,Hector,Pablo,Espinosa,Romero,Hombre,29,1994-01-08,ESRH940108HOMBREDFES34K,195,4,hectorespinosa195@urcmac.edu.mx,espinosahector195
6565166b32e56784f056355d,Jose,Alfonso,Espinosa,Sebastian,Hombre,25,1998-01-07,ESSJ980107HOMBREDFES13Y,196,5,joseespinosa196@urcmac.edu.mx,espinosajose196
6565166b32e56784f056355e,Jose,Pablo,Ruiz,Romero,Hombre,27,1996-01-08,RURJ960108HOMBREDFRU74D,197,3,joseruiz197@urcmac.edu.mx,ruizjose197
6565166b32e56784f056355f,Jose,Donaji,Hidalgo,Sebastian,Hombre,21,2002-01-06,HISJ020106HOMBREDFHI11V,198,1,josehidalgo198@urcmac.edu.mx,hidalgojose198
6565166b32e56784f0563560,Demian,,Hidalgo,Sanchez,Hombre,25,1998-01-07,HISD980107HOMBREDFHI37U,199,3,demianhidalgo199@urcmac.edu.mx,hidalgodemian199
6565166b32e56784f0563561,Albert,Pablo,Zarate,Martinez,Hombre,27,1996-01-08,ZAMA960108HOMBREDFZA45D,200,3,albertzarate200@urcmac.edu.mx,zaratealbert200
6565166b32e56784f0563562,Hector,Rogelio,Adaya,Romero,Hombre,28,1995-01-08,ADRH950108HOMBREDFAD77E,201,5,hectoradaya201@urcmac.edu.mx,adayahector201
6565166b32e56784f0563563,Albert,Alfonso,Adaya,Romero,Hombre,30,1993-01-08,ADRA930108HOMBREDFAD63R,202,5,albertadaya202@urcmac.edu.mx,adayaalbert202
6565166b32e56784f0563564,Albert,Pablo,Adaya,Cirigo,Hombre,30,1993-01-08,ADCA930108HOMBREDFAD68R,203,3,albertadaya203@urcmac.edu.mx,adayaalbert203
6565166b32e56784f0563565,Albert,Rogelio,Adaya,Sanchez,Hombre,22,2001-01-06,ADSA010106HOMBREDFAD66C,204,2,albertadaya204@urcmac.edu.mx,adayaalbert204
6565166b32e56784f0563566,Albert,Pablo,Espinosa,Martinez,Hombre,22,2001-01-06,ESMA010106HOMBREDFES21M,205,4,albertespinosa205@urcmac.edu.mx,espinosaalbert205
6565166b32e56784f0563567,Juan ,Pablo,Zarate,Romero,Hombre,23,2000-01-07,ZARJ000107HOMBREDFZA45F,206,4,juan zarate206@urcmac.edu.mx,zaratejuan 206
6565166b32e56784f0563568,Albert,Donaji,Adaya,Cirigo,Hombre,26,1997-01-07,ADCA970107HOMBREDFAD70D,207,3,albertadaya207@urcmac.edu.mx,adayaalbert207
6565166c32e56784f0563569,Juan ,Rogelio,Adaya,Sanchez,Hombre,25,1998-01-07,ADSJ980107HOMBREDFAD84K,208,5,juan adaya208@urcmac.edu.mx,adayajuan 208
6565166c32e56784f056356a,Jose,Alfonso,Hidalgo,Sanchez,Hombre,21,2002-01-06,HISJ020106HOMBREDFHI90J,209,1,josehidalgo209@urcmac.edu.mx,hidalgojose209
6565166c32e56784f056356b,Juan ,,Ruiz,Martinez,Hombre,24,1999-01-07,RUMJ990107HOMBREDFRU20V,210,4,juan ruiz210@urcmac.edu.mx,ruizjuan 210
6565166c32e56784f056356c,Demian,Pablo,Adaya,Romero,Hombre,27,1996-01-08,ADRD960108HOMBREDFAD43H,211,4,demianadaya211@urcmac.edu.mx,adayademian211
6565166c32e56784f056356d,Jose,Rogelio,Adaya,Martinez,Hombre,29,1994-01-08,ADMJ940108HOMBREDFAD74E,212,4,joseadaya212@urcmac.edu.mx,adayajose212
6565166c32e56784f056356e,Hector,,Adaya,Romero,Hombre,24,1999-01-07,ADRH990107HOMBREDFAD84C,213,3,hectoradaya213@urcmac.edu.mx,adayahector213
6565166c32e56784f056356f,Demian,Donaji,Zarate,Sebastian,Hombre,24,1999-01-07,ZASD990107HOMBREDFZA51F,214,2,demianzarate214@urcmac.edu.mx,zaratedemian214
6565166c32e56784f0563570,Juan ,Pablo,Hidalgo,Martinez,Hombre,29,1994-01-08,HIMJ940108HOMBREDFHI66F,215,5,juan hidalgo215@urcmac.edu.mx,hidalgojuan 215
6565166c32e56784f0563571,Demian,Donaji,Espinosa,Sebastian,Hombre,29,1994-01-08,ESSD940108HOMBREDFES34Q,216,1,demianespinosa216@urcmac.edu.mx,espinosademian216
6565166c32e56784f0563572,Juan ,Donaji,Zarate,Sanchez,Hombre,29,1994-01-08,ZASJ940108HOMBREDFZA74I,217,5,juan zarate217@urcmac.edu.mx,zaratejuan 217
6565166c32e56784f0563573,Demian,,Zarate,Sebastian,Hombre,24,1999-01-07,ZASD990107HOMBREDFZA18O,218,3,demianzarate218@urcmac.edu.mx,zaratedemian218
6565166c32e56784f0563574,Juan ,,Espinosa,Cirigo,Hombre,30,1993-01-08,ESCJ930108HOMBREDFES14B,219,4,juan espinosa219@urcmac.edu.mx,espinosajuan 219
6565166c32e56784f0563575,Juan ,Donaji,Espinosa,Sanchez,Hombre,25,1998-01-07,ESSJ980107HOMBREDFES56E,220,4,juan espinosa220@urcmac.edu.mx,espinosajuan 220
6565166c32e56784f0563576,Demian,,Espinosa,Sebastian,Hombre,20,2003-01-06,ESSD030106HOMBREDFES17R,221,2,demianespinosa221@urcmac.edu.mx,espinosademian221
6565166d32e56784f0563577,Hector,Alfonso,Adaya,Sebastian,Hombre,27,1996-01-08,ADSH960108HOMBREDFAD31Q,222,1,hectoradaya222@urcmac.edu.mx,adayahector222
6565166d32e56784f0563578,Hector,Pablo,Adaya,Cirigo,Hombre,29,1994-01-08,ADCH940108HOMBREDFAD54K,223,5,hectoradaya223@urcmac.edu.mx,adayahector223
6565166d32e56784f0563579,Hector,Alfonso,Hidalgo,Sebastian,Hombre,30,1993-01-08,HISH930108HOMBREDFHI40D,224,4,hectorhidalgo224@urcmac.edu.mx,hidalgohector224
6565166d32e56784f056357a,Albert,Rogelio,Ruiz,Cirigo,Hombre,25,1998-01-07,RUCA980107HOMBREDFRU42A,225,5,albertruiz225@urcmac.edu.mx,ruizalbert225
6565166d32e56784f056357b,Albert,,Adaya,Romero,Hombre,23,2000-01-07,ADRA000107HOMBREDFAD50M,226,4,albertadaya226@urcmac.edu.mx,adayaalbert226
6565166d32e56784f056357c,Juan ,Rogelio,Ruiz,Cirigo,Hombre,23,2000-01-07,RUCJ000107HOMBREDFRU24Q,227,5,juan ruiz227@urcmac.edu.mx,ruizjuan 227
6565166d32e56784f056357d,Hector,Rogelio,Adaya,Martinez,Hombre,23,2000-01-07,ADMH000107HOMBREDFAD18I,228,4,hectoradaya228@urcmac.edu.mx,adayahector228
6565166d32e56784f056357e,Juan ,Donaji,Hidalgo,Martinez,Hombre,20,2003-01-06,HIMJ030106HOMBREDFHI78G,229,3,juan hidalgo229@urcmac.edu.mx,hidalgojuan 229
6565166d32e56784f056357f,Juan ,Pablo,Zarate,Martinez,Hombre,24,1999-01-07,ZAMJ990107HOMBREDFZA39K,230,1,juan zarate230@urcmac.edu.mx,zaratejuan 230
6565166d32e56784f0563580,Demian,Alfonso,Espinosa,Sanchez,Hombre,23,2000-01-07,ESSD000107HOMBREDFES91H,231,4,demianespinosa231@urcmac.edu.mx,espinosademian231
6565166d32e56784f0563581,Albert,Pablo,Zarate,Cirigo,Hombre,25,1998-01-07,ZACA980107HOMBREDFZA21X,232,2,albertzarate232@urcmac.edu.mx,zaratealbert232
6565166d32e56784f0563582,Jose,Alfonso,Zarate,Sanchez,Hombre,22,2001-01-06,ZASJ010106HOMBREDFZA21Q,233,3,josezarate233@urcmac.edu.mx,zaratejose233
6565166d32e56784f0563583,Albert,Pablo,Ruiz,Romero,Hombre,20,2003-01-06,RURA030106HOMBREDFRU80Z,234,3,albertruiz234@urcmac.edu.mx,ruizalbert234
6565166d32e56784f0563584,Albert,Pablo,Espinosa,Cirigo,Hombre,28,1995-01-08,ESCA950108HOMBREDFES64V,235,2,albertespinosa235@urcmac.edu.mx,espinosaalbert235
6565166e32e56784f0563585,Jose,Alfonso,Espinosa,Sanchez,Hombre,22,2001-01-06,ESSJ010106HOMBREDFES85V,236,5,joseespinosa236@urcmac.edu.mx,espinosajose236
6565166e32e56784f0563586,Jose,Donaji,Hidalgo,Sanchez,Hombre,25,1998-01-07,HISJ980107HOMBREDFHI84Q,237,5,josehidalgo237@urcmac.edu.mx,hidalgojose237
6565166e32e56784f0563587,Jose,Rogelio,Adaya,Cirigo,Hombre,30,1993-01-08,ADCJ930108HOMBREDFAD26W,238,3,joseadaya238@urcmac.edu.mx,adayajose238
6565166e32e56784f0563588,Jose,Rogelio,Espinosa,Romero,Hombre,20,2003-01-06,ESRJ030106HOMBREDFES29B,239,3,joseespinosa239@urcmac.edu.mx,espinosajose239
6565166e32e56784f0563589,Demian,Donaji,Ruiz,Sebastian,Hombre,30,1993-01-08,RUSD930108HOMBREDFRU68B,240,3,demianruiz240@urcmac.edu.mx,ruizdemian240
6565166e32e56784f056358a,Juan ,Pablo,Espinosa,Romero,Hombre,25,1998-01-07,ESRJ980107HOMBREDFES96K,241,2,juan espinosa241@urcmac.edu.mx,espinosajuan 241
6565166e32e56784f056358b,Demian,Alfonso,Hidalgo,Martinez,Hombre,24,1999-01-07,HIMD990107HOMBREDFHI16P,242,5,demianhidalgo242@urcmac.edu.mx,hidalgodemian242
6565166e32e56784f056358c,Juan ,Pablo,Hidalgo,Cirigo,Hombre,21,2002-01-06,HICJ020106HOMBREDFHI54A,243,5,juan hidalgo243@urcmac.edu.mx,hidalgojuan 243
6565166e32e56784f056358d,Albert,Rogelio,Hidalgo,Romero,Hombre,21,2002-01-06,HIRA020106HOMBREDFHI42E,244,1,alberthidalgo244@urcmac.edu.mx,hidalgoalbert244
6565166e32e56784f056358e,Juan ,Rogelio,Hidalgo,Romero,Hombre,25,1998-01-07,HIRJ980107HOMBREDFHI62B,245,2,juan hidalgo245@urcmac.edu.mx,hidalgojuan 245
6565166e32e56784f056358f,Demian,Donaji,Zarate,Sanchez,Hombre,26,1997-01-07,ZASD970107HOMBREDFZA83N,246,5,demianzarate246@urcmac.edu.mx,zaratedemian246
6565166e32e56784f0563590,Hector,Alfonso,Zarate,Sebastian,Hombre,29,1994-01-08,ZASH940108HOMBREDFZA36B,247,5,hectorzarate247@urcmac.edu.mx,zaratehector247
6565166e32e56784f0563591,Demian,Donaji,Espinosa,Sanchez,Hombre,25,1998-01-07,ESSD980107HOMBREDFES88S,248,1,demianespinosa248@urcmac.edu.mx,espinosademian248
6565166e32e56784f0563592,Jose,Donaji,Zarate,Sebastian,Hombre,25,1998-01-07,ZASJ980107HOMBREDFZA79U,249,2,josezarate249@urcmac.edu.mx,zaratejose249
6565166f32e56784f0563593,Albert,,Adaya,Martinez,Hombre,20,2003-01-06,ADMA030106HOMBREDFAD68P,250,4,albertadaya250@urcmac.edu.mx,adayaalbert250
6565166f32e56784f0563594,Demian,,Zarate,Sanchez,Hombre,26,1997-01-07,ZASD970107HOMBREDFZA83E,251,5,demianzarate251@urcmac.edu.mx,zaratedemian251
6565166f32e56784f0563595,Hector,Alfonso,Espinosa,Sebastian,Hombre,29,1994-01-08,ESSH940108HOMBREDFES81W,252,3,hectorespinosa252@urcmac.edu.mx,espinosahector252
6565166f32e56784f0563596,Jose,Donaji,Espinosa,Sebastian,Hombre,21,2002-01-06,ESSJ020106HOMBREDFES24W,253,4,joseespinosa253@urcmac.edu.mx,espinosajose253
6565166f32e56784f0563597,Demian,,Espinosa,Sanchez,Hombre,26,1997-01-07,ESSD970107HOMBREDFES23K,254,4,demianespinosa254@urcmac.edu.mx,espinosademian254
6565166f32e56784f0563598,Juan ,,Adaya,Romero,Hombre,29,1994-01-08,ADRJ940108HOMBREDFAD39F,255,1,juan adaya255@urcmac.edu.mx,adayajuan 255
6565166f32e56784f0563599,Demian,Rogelio,Hidalgo,Sebastian,Hombre,27,1996-01-08,HISD960108HOMBREDFHI39X,256,2,demianhidalgo256@urcmac.edu.mx,hidalgodemian256
6565166f32e56784f056359a,Juan ,Donaji,Hidalgo,Cirigo,Hombre,27,1996-01-08,HICJ960108HOMBREDFHI35H,257,3,juan hidalgo257@urcmac.edu.mx,hidalgojuan 257
6565166f32e56784f056359b,Albert,Donaji,Hidalgo,Sebastian,Hombre,25,1998-01-07,HISA980107HOMBREDFHI58M,258,2,alberthidalgo258@urcmac.edu.mx,hidalgoalbert258
6565166f32e56784f056359c,Demian,Alfonso,Zarate,Martinez,Hombre,29,1994-01-08,ZAMD940108HOMBREDFZA31D,259,2,demianzarate259@urcmac.edu.mx,zaratedemian259
6565166f32e56784f056359d,Hector,Alfonso,Hidalgo,Sanchez,Hombre,23,2000-01-07,HISH000107HOMBREDFHI74M,260,3,hectorhidalgo260@urcmac.edu.mx,hidalgohector260
6565166f32e56784f056359e,Juan ,Pablo,Ruiz,Romero,Hombre,21,2002-01-06,RURJ020106HOMBREDFRU38N,261,4,juan ruiz261@urcmac.edu.mx,ruizjuan 261
6565166f32e56784f056359f,Demian,Donaji,Hidalgo,Martinez,Hombre,27,1996-01-08,HIMD960108HOMBREDFHI26K,262,3,demianhidalgo262@urcmac.edu.mx,hidalgodemian262
6565166f32e56784f05635a0,Demian,Pablo,Ruiz,Sebastian,Hombre,25,1998-01-07,RUSD980107HOMBREDFRU84G,263,4,demianruiz263@urcmac.edu.mx,ruizdemian263
6565167032e56784f05635a1,Juan ,Pablo,Espinosa,Martinez,Hombre,23,2000-01-07,ESMJ000107HOMBREDFES81D,264,3,juan espinosa264@urcmac.edu.mx,espinosajuan 264
6565167032e56784f05635a2,Juan ,Alfonso,Hidalgo,Sebastian,Hombre,25,1998-01-07,HISJ980107HOMBREDFHI63Q,265,3,juan hidalgo265@urcmac.edu.mx,hidalgojuan 265
6565167032e56784f05635a3,Hector,Donaji,Zarate,Sebastian,Hombre,23,2000-01-07,ZASH000107HOMBREDFZA42H,266,2,hectorzarate266@urcmac.edu.mx,zaratehector266
6565167032e56784f05635a4,Albert,Rogelio,Adaya,Martinez,Hombre,25,1998-01-07,ADMA980107HOMBREDFAD51P,267,4,albertadaya267@urcmac.edu.mx,adayaalbert267
6565167032e56784f05635a5,Juan ,Rogelio,Adaya,Martinez,Hombre,26,1997-01-07,ADMJ970107HOMBREDFAD28Y,268,1,juan adaya268@urcmac.edu.mx,adayajuan 268
6565167032e56784f05635a6,Demian,Alfonso,Hidalgo,Cirigo,Hombre,22,2001-01-06,HICD010106HOMBREDFHI25Y,269,4,demianhidalgo269@urcmac.edu.mx,hidalgodemian269
6565167032e56784f05635a7,Jose,Pablo,Adaya,Romero,Hombre,22,2001-01-06,ADRJ010106HOMBREDFAD89M,270,4,joseadaya270@urcmac.edu.mx,adayajose270
6565167032e56784f05635a8,Jose,Alfonso,Hidalgo,Martinez,Hombre,28,1995-01-08,HIMJ950108HOMBREDFHI15U,271,1,josehidalgo271@urcmac.edu.mx,hidalgojose271
6565167032e56784f05635a9,Albert,Rogelio,Zarate,Romero,Hombre,20,2003-01-06,ZARA030106HOMBREDFZA71R,272,2,albertzarate272@urcmac.edu.mx,zaratealbert272
6565167032e56784f05635aa,Demian,,Ruiz,Sebastian,Hombre,30,1993-01-08,RUSD930108HOMBREDFRU28W,273,3,demianruiz273@urcmac.edu.mx,ruizdemian273
6565167032e56784f05635ab,Juan ,Rogelio,Zarate,Romero,Hombre,29,1994-01-08,ZARJ940108HOMBREDFZA44H,274,4,juan zarate274@urcmac.edu.mx,zaratejuan 274
6565167032e56784f05635ac,Albert,Rogelio,Espinosa,Romero,Hombre,30,1993-01-08,ESRA930108HOMBREDFES62S,275,3,albertespinosa275@urcmac.edu.mx,espinosaalbert275
6565167032e56784f05635ad,Albert,Donaji,Espinosa,Martinez,Hombre,20,2003-01-06,ESMA030106HOMBREDFES47T,276,3,albertespinosa276@urcmac.edu.mx,espinosaalbert276
6565167132e56784f05635ae,Juan ,Rogelio,Espinosa,Romero,Hombre,30,1993-01-08,ESRJ930108HOMBREDFES65J,277,1,juan espinosa277@urcmac.edu.mx,espinosajuan 277
6565167132e56784f05635af,Demian,Donaji,Ruiz,Sanchez,Hombre,30,1993-01-08,RUSD930108HOMBREDFRU59Y,278,1,demianruiz278@urcmac.edu.mx,ruizdemian278
6565167132e56784f05635b0,Hector,Donaji,Hidalgo,Sebastian,Hombre,26,1997-01-07,HISH970107HOMBREDFHI26L,279,5,hectorhidalgo279@urcmac.edu.mx,hidalgohector279
6565167132e56784f05635b1,Juan ,,Adaya,Martinez,Hombre,21,2002-01-06,ADMJ020106HOMBREDFAD20C,280,3,juan adaya280@urcmac.edu.mx,adayajuan 280
6565167132e56784f05635b2,Albert,,Zarate,Romero,Hombre,22,2001-01-06,ZARA010106HOMBREDFZA67U,281,3,albertzarate281@urcmac.edu.mx,zaratealbert281
6565167132e56784f05635b3,Albert,,Adaya,Cirigo,Hombre,25,1998-01-07,ADCA980107HOMBREDFAD60A,282,5,albertadaya282@urcmac.edu.mx,adayaalbert282
6565167132e56784f05635b4,Juan ,Donaji,Zarate,Martinez,Hombre,29,1994-01-08,ZAMJ940108HOMBREDFZA43V,283,4,juan zarate283@urcmac.edu.mx,zaratejuan 283
6565167132e56784f05635b5,Juan ,,Zarate,Romero,Hombre,28,1995-01-08,ZARJ950108HOMBREDFZA83K,284,1,juan zarate284@urcmac.edu.mx,zaratejuan 284
6565167132e56784f05635b6,Albert,,Espinosa,Romero,Hombre,27,1996-01-08,ESRA960108HOMBREDFES83D,285,1,albertespinosa285@urcmac.edu.mx,espinosaalbert285
6565167132e56784f05635b7,Juan ,Donaji,Espinosa,Martinez,Hombre,23,2000-01-07,ESMJ000107HOMBREDFES88R,286,3,juan espinosa286@urcmac.edu.mx,espinosajuan 286
6565167132e56784f05635b8,Hector,Alfonso,Zarate,Sanchez,Hombre,28,1995-01-08,ZASH950108HOMBREDFZA23P,287,4,hectorzarate287@urcmac.edu.mx,zaratehector287
6565167132e56784f05635b9,Jose,Donaji,Zarate,Sanchez,Hombre,27,1996-01-08,ZASJ960108HOMBREDFZA67W,288,5,josezarate288@urcmac.edu.mx,zaratejose288
6565167132e56784f05635ba,Hector,Alfonso,Espinosa,Sanchez,Hombre,21,2002-01-06,ESSH020106HOMBREDFES43Y,289,4,hectorespinosa289@urcmac.edu.mx,espinosahector289
6565167232e56784f05635bb,Jose,Donaji,Espinosa,Sanchez,Hombre,22,2001-01-06,ESSJ010106HOMBREDFES18J,290,3,joseespinosa290@urcmac.edu.mx,espinosajose290
